carid	price
38771	20.014286
38822	30.117197
38839	96.72134
38849	81.67277
38865	4.6224213
39025	6.4939
39027	8.391629
39044	1.4818823
39118	26.4285
39123	8.261601
39127	4.3472304
39161	19.684893
39170	41.291534
39189	29.672503
39252	14.709693
39264	13.128177
39418	6.9238687
39422	8.2760315
39446	13.866439
39470	13.729135
39499	7.450184
39577	7.8326693
39579	8.19235
39604	8.716701
39701	5.5318246
39716	32.714977
39732	1.7690549
39885	34.756443
39981	8.598374
40022	12.899089
40035	12.929533
40103	7.5269384
40205	11.748074
40276	30.18616
40287	24.85022
40313	6.444183
40353	47.911007
40500	22.907686
40522	21.25569
40558	22.8452
40587	8.78672
40606	1.005677
40633	13.3845005
40652	0.93973863
40653	1.0543237
40668	4.1920266
40669	5.28435
40691	4.9458804
40715	17.992558
40723	17.47876
40759	2.1413524
40764	7.8185816
40765	6.7532887
40827	25.451534
40884	11.433006
40909	4.0175896
40946	16.170084
41035	12.078221
41044	18.290363
41088	1.4603517
41093	1.3231771
41095	1.5991483
41121	17.904135
41140	4.043224
41141	3.7101269
41150	2.4262016
41167	2.2410364
41238	2.9079711
41398	20.426119
41415	27.570196
41416	26.02751
41529	3.1987963
41550	40.738186
41741	30.871126
41752	5.5325623
41928	5.8753023
41973	15.549728
42054	12.0073805
42063	8.299733
42091	5.361448
42092	5.379766
42144	34.4598
42249	5.6897917
42268	4.241059
42407	7.924428
42428	4.2841754
42487	11.369004
42504	13.836906
42534	12.1865225
42614	6.132889
42698	21.347164
42847	21.53649
42911	5.1857963
43018	5.3472366
43131	8.8299
43230	8.434479
43259	7.6668615
43269	15.018505
43281	83.11269
43290	11.94611
43442	4.5772758
43476	5.94108
43606	23.595201
43789	2.6185365
43790	2.5641072
43865	24.320837
43884	21.699112
43892	23.479073
43904	66.07191
43927	4.8390017
43964	10.08351
43991	7.5941668
44007	19.732891
44035	10.70727
44085	1.8291237
44148	17.01141
44162	7.001934
44341	4.885631
44353	36.357944
44363	35.052273
44417	4.047164
44418	4.420237
44482	20.044424
44484	21.1231
44487	25.413525
44559	6.9279113
44677	20.18284
44713	5.063681
44726	11.46955
44762	38.165314
44782	5.7011914
44792	7.6578655
44936	5.626898
44948	10.208813
44952	13.108531
44988	3.2572112
44993	10.546212
44994	8.658508
44999	10.538465
45001	8.678281
45110	3.1503797
45181	15.590776
45204	3.2073617
45206	3.0281858
45274	5.374534
45287	6.986458
45343	17.585756
45374	85.677345
45399	58.00181
45441	20.628065
45512	14.217098
45515	12.299857
45516	13.087712
45517	12.798632
45549	13.462544
45652	35.380417
45653	35.393673
45669	10.500504
45679	8.277291
45689	27.465366
45707	1.8166387
45752	14.353157
45803	8.062939
45832	3.0341
45930	14.45983
45973	6.114507
46112	1.510325
46130	2.1171262
46143	13.328933
46171	1.5562212
46187	2.4673688
46402	27.772158
46404	27.805975
46447	7.6639175
46497	3.4861574
46545	14.987089
46559	3.104773
46580	64.1879
46632	1.7511289
46635	1.7527053
46638	7.1635685
46691	35.66997
46723	7.7379723
46761	36.853176
46805	13.4176855
46860	22.341532
46917	6.097063
46950	2.1910126
46954	16.517614
46995	0.50604784
47050	6.7925606
47058	6.0886207
47103	12.680277
47136	8.052009
47177	9.783369
47504	19.81299
47512	7.615984
47545	0.47839403
47605	5.556459
47682	80.73029
47719	0.9660903
47762	8.25948
47795	7.17262
47849	27.553328
47851	10.029474
47870	2.54038
47888	6.3598723
48044	5.2115846
48086	42.40005
48100	17.470922
48137	5.679425
48144	2.8252535
48157	14.272236
48235	4.6966467
48282	43.687466
48354	11.294132
48366	10.979332
48401	3.2418942
48410	24.145008
48433	11.260926
48466	6.4189806
48480	12.630351
48485	8.038725
48507	10.053416
48519	13.996642
48535	2.5256379
48583	17.70149
48601	36.024628
48625	5.7303324
48634	15.0415745
48708	25.355072
48981	8.210971
49030	20.370373
49068	10.990511
49090	7.013563
49132	3.4296503
49236	3.288865
49237	3.2904816
49306	10.053482
49335	14.763545
49352	13.664356
49373	4.1024723
49393	25.146006
49522	18.98168
49569	16.448278
49676	9.337127
49690	18.601915
49703	3.4869266
49737	4.542494
49739	12.545092
49748	2.577915
49750	57.855602
49755	41.08944
49787	4.67221
49806	30.802309
49810	8.907595
49931	9.613824
49934	18.0578
49969	31.927006
49982	7.675596
50082	13.187407
50105	2.1641943
50139	14.334676
50150	8.985349
50243	8.100505
50245	8.709677
50368	6.4740505
50369	6.4788947
50372	15.090551
50381	13.445961
50393	13.837194
50485	4.7882576
50550	8.278713
50565	18.062199
50570	16.777802
50587	10.745425
50596	5.69148
50667	18.969206
50698	20.496958
50817	12.753234
50894	3.6718588
50909	5.7786965
50984	9.313534
50990	8.411922
51053	1.6215932
51083	1.3624854
51099	4.9293456
51100	4.6117134
51178	12.898532
51335	10.419166
51351	11.517787
51356	31.270367
51470	5.339087
51488	8.961168
51509	17.37022
51524	17.131456
51553	26.163334
51683	28.068153
51687	52.19346
51700	2.7138686
51702	2.349318
51740	6.4825277
51781	8.31596
51795	9.520646
51807	8.778121
51890	21.344988
51941	7.975131
51952	8.40214
51953	7.778515
51967	9.056397
51982	6.015223
52040	11.659683
52042	12.990292
52045	12.37369
52070	10.376214
52128	23.59377
52139	7.940708
52164	13.650099
52275	6.7261634
52284	5.8575773
52321	65.061775
52327	11.731018
52546	37.27829
52561	3.134027
52570	8.203445
52581	7.7993984
52611	12.0472555
52664	23.349146
52706	19.896692
52739	1.4241273
52743	1.6238945
52843	8.520781
52871	17.570417
52920	18.709133
52966	10.663652
53004	16.838459
53036	15.613613
53075	13.28616
53146	4.339573
53235	2.967943
53247	5.800866
53280	60.369633
53326	4.1913843
53494	7.8743753
53518	27.731918
53523	23.607113
53675	4.9103246
53684	9.532185
53839	8.058418
53871	8.845637
53874	8.460594
53911	14.18397
53968	12.649219
54090	7.349045
54107	6.9128036
54119	6.656041
54120	6.2301373
54189	8.508551
54200	14.447937
54216	68.99812
54376	5.1601005
54400	2.5405555
54465	1.6256032
54472	2.695257
54473	2.2740777
54481	7.8353395
54482	7.8273363
54488	5.1652
54512	25.19866
54552	6.345555
54564	6.35715
54565	40.570084
54630	27.828701
54731	33.912888
54739	24.981419
54748	4.8387666
54859	5.8986154
54915	12.0483055
54929	20.6557
54952	3.8240428
54953	4.313769
54957	3.7211852
55021	9.263994
55027	2.0167491
55035	1.9231589
55190	7.6588564
55226	27.897146
55267	28.942879
55287	2.3394387
55296	41.64044
55550	7.9430847
55632	4.798506
55650	4.0457478
55665	4.4314275
55795	8.517998
55849	3.3949914
55885	9.930329
55928	15.616821
56010	52.659824
56011	46.10714
56040	11.023222
56060	16.192322
56072	10.139435
56123	32.413387
56142	15.970066
56152	11.332338
56302	5.9755135
56315	6.4585543
56333	6.152492
56403	3.4068832
56499	2.7707007
56618	7.92447
56661	10.638463
56689	13.065358
56699	7.5249443
56899	59.31672
57012	53.59112
57056	3.22094
57059	3.4071636
57071	28.232119
57141	10.047762
57149	13.112385
57228	27.424662
57229	28.434996
57230	31.014492
57295	8.780667
57365	5.6977158
57372	55.853638
57383	1.8024325
57508	1.0580156
57531	3.7242665
57543	35.857677
57555	23.785696
57559	7.1854877
57653	21.526335
57656	23.719402
57746	13.466756
57838	11.9502125
57845	54.578636
57850	54.52812
57889	13.0097275
58064	3.2102227
58087	3.21909
58093	3.6671224
58102	4.0920963
58137	5.695023
58192	10.498604
58202	9.416846
58203	10.456812
58235	9.270445
58237	11.206003
58281	10.720665
58284	9.754513
58285	8.469151
58286	8.673631
58427	15.891363
58430	2.2720544
58529	2.4312594
58674	4.76141
58715	16.224249
58749	3.832037
58813	34.679314
58841	3.3720112
58962	11.61597
58971	4.43895
58975	11.094866
58985	4.5172014
58997	3.1219735
59014	3.4926624
59045	4.905683
59066	6.8051095
59068	4.6384544
59113	8.2874155
59176	3.8587356
59300	7.1709595
59395	12.531861
59411	11.7521515
59442	6.5033817
59486	20.215084
59625	15.285135
59632	50.618717
59689	12.60914
59692	12.29702
59762	21.942394
59813	4.5005555
59818	4.363531
59826	12.750368
59827	12.378398
59888	18.476206
59916	26.300844
59953	8.485597
59993	6.20858
60031	3.702211
60041	4.872398
60060	6.2711716
60128	5.18794
60144	16.2952
60169	16.926588
60223	6.0821595
60240	5.3116465
60244	4.0419292
60297	22.91308
60495	6.5395255
60510	5.3971567
60543	14.285834
60587	13.029833
60594	1.4415822
60682	9.137494
60729	31.905052
60741	6.4504757
60753	6.622928
60775	1.6288049
60802	17.838152
60806	19.014454
60835	21.9878
60879	19.323845
60903	6.5169907
60908	11.312786
61001	58.523624
61024	13.869093
61025	16.431211
61034	13.8407955
61035	16.493261
61048	14.404187
61105	8.772954
61174	30.158049
61291	3.8832917
61300	14.193622
61332	5.8746
61416	0.8567766
61470	17.89256
61475	17.505857
61538	7.052724
61543	1.1864018
61602	33.749928
61625	10.971934
61635	9.92446
61675	13.274771
61730	9.609862
61759	10.0789385
61794	5.204805
61800	4.4816437
61803	4.87208
61825	8.83017
61844	6.967814
61923	3.269824
61939	2.907658
61974	23.937244
61980	20.373852
61989	21.307064
62029	10.468834
62059	4.3962703
62062	4.8478875
62124	18.891918
62136	1.7476187
62253	63.16133
62281	10.217248
62282	43.1603
62360	22.349373
62442	44.109943
62448	35.58274
62457	9.322653
62467	21.295303
62519	4.1347833
62539	16.789564
62591	5.5855255
62619	2.8634572
62672	12.027983
62737	7.2955284
62753	4.048353
62763	5.185509
62951	36.49273
63016	6.4531336
63037	14.034183
63046	13.055683
63076	5.0366826
63110	18.001783
63164	22.757927
63272	1.6192188
63382	18.272566
63427	72.20338
63471	12.526294
63684	23.855688
63700	6.0982614
63743	8.615231
63747	4.2632976
63778	4.9454017
63798	6.3771224
63817	24.96103
63843	18.475685
63873	4.3184123
63885	6.633147
63911	4.5575
63916	5.0755196
63918	5.8812547
63947	3.021686
63961	11.2938
64034	7.008546
64056	3.0591307
64092	3.5185947
64196	2.5061646
64239	16.529589
64263	36.96298
64345	20.97838
64359	36.747417
64367	6.130923
64472	10.660013
64576	12.053994
64581	4.7068977
64656	15.275869
64660	15.437029
64749	44.418545
64751	67.26527
64766	5.3654466
64868	10.848535
64870	9.558752
64922	7.4691143
64961	33.762573
64981	1.5840411
64992	2.1277158
65008	17.126957
65021	16.451103
65045	6.8423467
65054	7.7144337
65074	39.360947
65114	8.239552
65173	1.5746474
65324	4.5429597
65360	31.272232
65394	8.432038
65454	14.459563
65480	34.336964
65487	1.2404611
65494	6.0415745
65659	14.313741
65704	50.545937
65868	21.187172
65897	8.693238
66061	10.550235
66096	18.048803
66201	12.200231
66238	9.434644
66281	5.490284
66288	19.96042
66412	10.580815
66467	28.130817
66504	26.849005
66522	43.744453
66552	9.715602
66668	5.6909146
66708	52.534313
66749	7.39585
66772	4.509622
66773	4.4227715
66778	4.1511793
66784	4.1456985
66812	18.09157
66860	17.926727
66864	19.140017
66918	12.595384
66959	30.967218
66969	28.662888
67040	8.683317
67041	8.2957735
67044	8.125819
67083	9.681465
67150	16.150423
67156	8.4436245
67179	10.525691
67226	9.03326
67282	41.036697
67286	50.004642
67291	19.728003
67327	0.83716154
67328	3.9522133
67372	9.363806
67411	10.713742
67524	11.458032
67543	11.361911
67544	10.63201
67545	10.611332
67578	10.730423
67579	11.019247
67593	8.722877
67599	8.525819
67623	8.807541
67627	8.9916115
67699	3.1019468
67706	3.198278
67707	2.6492794
67838	1.5049112
67845	5.8030763
67850	22.647644
67872	9.440434
67874	7.518367
67876	13.187603
67880	9.127509
67925	8.789632
67972	40.638607
68019	9.138847
68113	7.3154736
68119	7.472314
68128	6.922123
68231	34.86389
68397	11.036995
68408	9.87067
68411	11.08508
68571	17.409739
68579	3.5966558
68605	5.1701856
68661	11.328472
68698	20.540134
68755	16.93741
68761	16.556967
68803	85.36701
68890	14.247816
68975	9.839422
69010	12.6307955
69051	19.622814
69121	17.114868
69145	18.064598
69146	18.737368
69158	11.077247
69179	6.683049
69181	6.2749147
69198	6.4924226
69363	10.267618
69383	26.493288
69394	26.513508
69436	11.324798
69589	19.119436
69717	9.458474
69721	10.659524
69750	7.1358194
69775	3.1958094
69790	9.784861
69874	4.5980134
69886	9.65436
69889	8.777556
69916	7.496669
69952	4.2938895
69991	6.976667
69994	31.773872
69997	68.06478
70056	5.765197
70084	2.7822573
70150	15.811083
70203	20.736174
70304	6.8659954
70320	30.246265
70341	2.953739
70371	12.523183
70416	19.185482
70456	5.5339293
70476	5.1440606
70493	6.816016
70557	1.739896
70686	23.07503
70693	5.410475
70798	3.737239
70994	6.101651
70999	5.669653
71039	13.121801
71043	13.271776
71086	17.341717
71201	55.571175
71209	29.071432
71269	45.552853
71276	11.521358
71299	14.6846485
71385	16.277649
71396	7.4920797
71433	7.091736
71546	13.568479
71558	4.0155687
71565	12.742994
71678	9.158687
71680	9.9471445
71729	3.918385
71776	5.2014813
71854	6.8630896
71931	7.2517166
71948	9.031817
72055	46.73464
72252	10.148771
72263	4.472561
72269	4.4905143
72407	10.07463
72429	9.555809
72476	4.7867064
72484	6.739076
72487	6.7417397
72561	38.275948
72683	16.582653
72720	18.510303
72764	4.338457
72887	22.773806
72929	8.321235
72952	5.7353587
72981	50.44179
73055	8.163519
73138	28.830914
73190	7.3724165
73225	1.6201444
73234	13.223483
73261	2.34159
73274	2.632443
73276	2.4969795
73282	2.692851
73431	7.35773
73525	7.8324137
73588	13.135727
73591	16.223148
73649	16.27144
73686	7.7377224
73707	20.08813
73733	5.3644648
73738	5.7135754
73763	5.2810855
73784	19.706938
73880	13.195452
73887	1.0623822
73931	7.0814915
73940	2.1275892
73966	6.941675
73990	7.739831
74022	7.0467224
61496	36.58119
11262	5.691058
33289	12.339388
70230	15.950588
64950	2.0581691
62449	40.54252
11206	59.592915
26072	41.489525
52601	8.045563
24453	42.718567
64960	4.450381
59225	3.5641875
23794	6.7850266
6135	33.833385
4252	1.373498
45120	12.4968815
52290	13.196941
33681	7.392606
8075	9.733216
55597	6.138015
65422	7.007165
69520	22.701847
7023	15.850292
26775	7.068529
15908	4.2279277
3424	15.18821
73548	9.844329
14427	8.947408
3865	5.9544306
60881	18.218723
64572	7.9125443
64843	19.660349
41185	14.229573
13575	3.4029517
45351	4.373684
17732	31.758476
40650	6.3456597
47195	5.5491476
34952	6.928786
51543	32.870434
21154	23.296328
31702	2.9271386
17086	9.536682
22143	23.661022
16844	21.090229
21744	8.516378
34499	22.270573
4860	3.4851298
36702	14.689093
23352	14.447887
19474	9.988812
63998	48.046818
23411	9.704862
49881	8.646594
7775	2.419148
62057	2.9239428
21022	6.851306
58956	7.812171
43814	10.172269
28356	11.729989
47481	26.497295
11204	59.95239
19579	15.982519
46584	34.0561
19287	3.9318233
60468	9.04194
27989	9.943136
67020	13.244014
28046	12.61184
68265	8.5854225
22618	15.634754
36203	9.346549
22976	6.634893
2377	3.7644472
14103	25.455757
45587	13.036097
44885	1.7857368
41710	6.645999
28490	14.250117
33148	20.601639
22348	10.8035
47962	3.5512533
55937	16.169432
26104	19.371689
41666	17.515535
17495	82.33652
52302	7.5047207
67060	10.103628
39565	6.3768187
21054	5.7707014
26409	22.80295
19496	13.066857
66110	3.1243305
4934	35.286957
18853	10.753969
34548	8.608339
23420	8.79175
66108	4.5750093
11838	8.928947
53623	1.908936
64657	15.841553
62306	22.456463
43130	6.98751
8546	10.403228
23769	88.11769
51230	11.390618
22117	53.224823
27502	3.1989827
2316	27.840271
48175	6.751779
73200	9.298854
66205	13.888171
9219	9.756428
64456	5.1574106
52760	50.472435
33348	5.199242
19326	23.023031
54294	13.104978
39969	3.1830878
72938	82.68312
25648	16.019855
11560	18.2507
66851	19.583178
29895	13.474508
18590	19.16214
60632	36.002464
28137	8.406821
15850	5.056494
9606	17.25275
3489	13.790316
31211	36.491
34431	13.31266
63516	13.178842
64797	17.185162
71718	5.6107717
70713	14.638821
52453	7.029971
23095	7.466838
44330	10.967634
71552	19.52245
43562	5.2375097
55459	3.2883878
20050	9.298102
9190	20.047707
7434	17.854261
8933	9.738661
39557	7.752882
39724	5.7675977
41918	2.3108692
26899	17.612612
35383	11.448852
22154	18.64467
44676	22.161728
21373	3.1374025
40878	10.913959
64940	2.959513
30205	17.98957
44140	19.773834
2470	10.45016
53112	6.293733
57800	12.294321
58660	7.063218
19222	6.254106
5387	23.200365
20715	7.0413046
63794	7.275408
53804	6.67885
13091	23.70843
7465	92.12891
35203	6.962735
59803	16.6214
32417	12.229251
73290	15.098469
40560	25.649464
15440	3.4787202
55111	14.946596
64159	10.927732
7588	26.860022
10118	4.4972177
41602	3.8543873
7165	13.237706
61367	21.758081
73382	22.116383
22147	23.217415
16112	27.125153
22822	18.834446
37140	3.2126756
18202	0.7902751
13883	3.997097
68904	6.1118746
12416	29.891672
44822	4.601601
31309	28.720999
51173	13.946904
38273	10.533716
44854	3.46704
46033	9.62408
33385	5.0816607
14229	1.140929
70641	6.6958456
13487	9.536448
10695	42.060204
46265	23.780457
27759	4.5373507
69393	26.369274
36897	7.428216
37326	19.061087
26381	11.845487
58486	3.80939
43145	13.794766
47613	11.74893
69485	8.241571
15642	1.6703877
23882	6.5560055
7371	27.443855
7859	5.67975
20894	31.752132
2186	56.421417
36699	15.180412
39970	2.910902
54031	13.324291
25023	16.202194
42334	5.052716
21360	4.9491873
10243	35.6121
57428	9.349694
16766	13.871192
8625	9.228109
58094	4.193823
46840	22.228897
68317	71.46353
10446	12.26126
42180	31.883339
20724	6.5007796
65242	20.571602
58440	24.763693
56238	3.9651308
66105	16.051886
35042	4.2176743
63014	13.105526
68315	50.43746
69602	39.035896
7248	7.3225174
64041	10.069001
17331	42.899586
6363	18.671068
7093	30.401287
38756	12.830145
7609	21.0794
19600	19.28238
19067	14.683648
29239	18.5409
43500	10.761399
16627	6.5042686
52331	12.678955
66241	17.527023
15362	41.86443
40252	21.025797
42339	14.94749
48014	5.273464
31222	10.162418
57928	7.4187
46128	2.1725516
67923	3.837676
57987	4.452673
25407	18.649956
23056	11.258918
4448	12.71816
23391	9.813783
18766	25.26846
2925	23.987751
39537	7.8867483
25280	20.557762
42509	11.900822
61391	21.841938
47095	13.383568
41871	19.09232
27333	4.4024563
73127	11.1545925
21479	10.392155
16880	11.382105
69643	25.97447
37248	23.317701
1832	5.2093787
26453	9.9758415
50032	6.9361258
61695	27.529116
59817	4.5969644
12091	4.091515
46328	5.113919
36388	8.448564
46977	24.32542
71981	8.864971
63198	39.257507
6054	16.993238
39177	41.82692
64661	13.921938
34704	21.036375
42237	1.6673093
39007	26.23221
64995	1.4922104
39622	1.353123
27674	7.957164
28746	14.160556
25375	13.462521
19142	10.147287
62582	5.4227595
55276	30.507318
14175	22.185863
63129	2.8136566
22853	6.7195735
46949	24.406204
32670	6.0586095
24069	15.097403
37507	12.983612
33239	4.689257
68105	3.626791
30981	12.146351
4191	23.251448
51353	3.2477646
32029	42.762722
5086	1.4504974
34125	22.031744
59739	24.9052
34193	20.035385
40651	0.9442816
20792	1.906894
2284	9.774899
66758	6.5256343
29202	4.678205
60660	8.131387
70739	6.912123
41976	17.17234
56695	6.9358153
59278	6.160322
47869	2.9681468
61700	8.191388
29525	19.870417
9969	13.964519
16096	4.737693
38494	1.4931502
50117	1.9003096
8942	11.509418
64684	14.629562
25428	7.9685936
48865	24.497496
31646	10.3103895
59387	13.651584
35828	24.629757
7061	2.1806545
56312	7.24205
18912	7.6630554
28998	13.346209
57217	31.59549
41924	2.9883676
15132	29.011549
61745	7.0488987
50915	6.386308
37808	1.8416576
45219	20.950558
21029	7.434513
28373	6.4338303
4532	39.237156
34706	21.329493
18038	25.901972
39488	14.651302
59771	24.915953
41939	65.116806
41287	16.417738
15476	5.5887995
33946	6.3953266
32834	10.12593
31094	17.879309
42751	43.466778
28327	6.7773705
61049	15.022911
41460	7.36353
36683	29.161726
66420	5.669256
40596	22.664953
20670	7.3896914
17248	18.41897
26492	18.622202
19171	6.814738
73988	7.309328
13604	38.649506
2041	13.023587
30775	9.278672
68748	17.054157
63956	9.535441
63540	11.18191
17690	25.356293
69382	26.012388
58195	10.723029
4539	42.00273
64012	41.19676
30231	17.86912
47753	3.0365028
26233	6.4464765
7140	76.033966
26300	17.220484
23038	25.744186
17976	8.212588
15647	64.919266
21655	3.4985342
9643	15.98407
5683	1.9093568
42611	11.225747
15150	1.6104839
73729	3.023779
14363	10.85184
73700	37.656395
43150	12.128936
32729	8.93751
60439	20.157454
73713	16.126827
49343	12.762632
49432	3.522923
23617	16.121841
71724	5.5416136
32246	40.360874
62475	21.268522
55888	27.018213
65521	12.722155
4974	5.5433517
49093	3.7920823
40508	24.32939
24368	23.193316
45892	22.596056
45435	2.4608467
3109	11.349711
38060	76.18468
57316	6.0031223
56139	1.3203602
54475	2.334666
36641	6.844679
17700	5.639943
46985	24.764097
24782	16.276062
9901	15.73122
40929	5.164279
30095	5.905841
8503	4.2841296
23301	16.647163
42161	36.025814
15359	38.096226
60494	7.564994
52910	18.349522
4115	38.60461
71757	4.9006352
65978	15.296581
31444	22.300152
15804	21.986612
44739	8.102055
57846	56.80923
15360	37.30232
60904	6.2972317
45471	5.1505165
63368	20.212744
30224	18.97331
14272	36.389446
12037	13.677735
52391	54.35459
63860	12.271192
1932	6.6139736
72966	10.86491
61180	66.75647
35912	25.000437
68459	35.69674
4389	22.0835
21485	10.31874
28411	22.63218
54768	14.6583
43075	8.733306
60944	13.80555
12116	5.4899683
35676	21.541496
49017	7.224329
69880	4.6203856
69325	17.019749
68996	3.419363
13601	38.18147
13195	11.235366
21610	6.283824
52154	4.9747086
38767	15.457743
73195	10.334916
28835	19.942062
57447	18.499935
39456	13.342424
4383	99.14426
28268	4.6523185
72531	8.9548645
41872	18.024078
2996	5.7455635
37989	31.059711
5164	16.171717
2666	12.425457
18303	8.506198
67177	9.874725
36576	6.7598686
31593	6.594026
64076	34.846733
64844	19.551958
17045	3.0727544
54868	4.3295565
20509	18.63438
25916	4.5946913
4099	43.335712
51043	11.727519
71061	15.302351
5433	6.4083023
10866	6.168311
72832	2.3556352
5318	30.308186
41188	13.43715
34549	8.841562
73112	21.108957
24125	4.836079
29070	17.243357
71008	13.067881
30040	37.07379
48182	20.358627
22144	19.30133
31559	40.130585
39367	7.736725
45745	30.187532
38136	3.4640512
31683	1.2200177
65094	36.498463
63612	40.67398
38476	71.36018
66550	19.395597
72811	52.793465
8589	1.2934432
24710	9.747852
37366	21.774189
22500	9.609478
65585	9.521733
36079	1.9711843
34731	18.95777
34787	18.315022
59703	10.705094
59133	35.667248
8034	17.552698
15644	9.2593975
13208	3.6150994
10329	24.767864
46618	6.1467886
73136	3.2254844
34763	26.997374
26266	0.7699932
59013	3.0765948
69807	4.8560023
31944	4.1508107
65754	9.891439
20929	11.5115185
58677	15.815416
70661	20.356426
6725	15.334906
50950	8.778538
9186	20.527334
42713	24.833622
13367	8.818886
34609	5.3968673
18004	21.02672
69718	9.422652
45460	13.745876
8757	10.574896
65799	14.436886
12006	6.689724
10745	10.676481
70400	20.977726
63022	12.18314
48536	12.37019
13769	8.791847
20898	39.352547
17812	2.0968244
72980	52.93522
34421	6.8160515
23816	9.6293
20177	4.621756
51458	23.090313
47988	5.7633133
61073	17.676613
27527	7.3846617
23463	23.780155
51392	18.953548
57084	4.192537
17763	3.4168148
35013	23.087011
28027	4.3039193
58625	81.53369
47694	24.700703
67361	3.5511742
55373	3.6778426
60193	21.110106
60880	16.378124
45546	15.524544
24078	7.9909153
67703	2.3402114
14236	4.721734
72122	36.178833
44348	33.787907
35554	15.368448
45683	26.879278
23912	22.542768
61647	9.131622
38280	9.797661
43815	10.029427
2006	9.679059
7621	20.481274
53054	17.442245
31857	6.083437
62359	24.319044
4009	2.6281917
17843	15.23946
51057	1.3642657
28159	46.779064
38292	10.592773
69446	18.131454
4175	3.2667022
63737	15.409483
12267	8.736378
17626	11.451033
34687	39.190693
5656	6.9566517
40881	11.480227
50692	3.448268
59270	6.1688995
55063	10.487183
48971	14.497009
11344	26.851618
49302	9.540956
11301	23.08032
55441	6.0170174
19650	9.789096
23199	117.87566
4162	81.052444
68971	11.59427
5380	10.676546
62552	11.267309
19648	8.165806
10463	6.725628
45178	15.608837
3562	16.481182
15998	29.547895
47128	3.4983716
72941	7.1180916
37599	6.080808
45554	13.389522
12304	20.389992
6709	16.094072
18701	15.090204
62728	7.2531366
24500	8.4533825
73362	21.97623
16768	14.360491
2404	7.4156017
48424	11.515013
17069	8.221997
20989	21.263008
49691	17.907377
71014	14.284156
41336	19.859652
57946	24.65154
37132	3.2088494
59488	23.855824
24505	9.788538
9241	29.23107
23927	35.811497
44445	18.49623
69512	25.012117
67424	7.6596594
67969	6.0949254
54180	23.356739
48627	6.3944225
55503	21.379257
6213	2.8939624
73989	7.310253
11364	11.868806
6298	37.877575
2298	7.7718906
55306	9.231204
48700	3.5413876
64296	8.647905
6295	36.768906
25587	24.20282
57419	3.0323486
61840	6.0241394
18412	26.493124
16753	12.940345
73669	4.045581
50136	9.7741785
62612	53.89638
31023	12.273675
3205	13.048361
1723	3.6064563
19057	26.512785
67641	23.337145
45607	13.37668
40726	17.190533
57353	7.928216
33852	16.848991
64225	7.0778418
23334	20.752861
42524	11.037446
53850	21.412912
42109	6.7398324
70890	6.9455442
71553	5.959046
40571	25.984917
51175	14.50754
28126	4.396776
64000	48.58011
11092	3.466833
55403	29.170925
44697	4.9711914
25404	20.31363
23983	6.803688
12336	4.4657173
26005	51.393745
4910	21.738611
12415	29.898523
17088	10.722169
40943	16.176754
37825	19.899805
43752	6.8764033
31565	37.707798
32381	16.068644
50525	3.1270204
72280	7.000595
55602	6.8478274
17983	9.728035
51567	6.6686487
66518	43.597176
28322	6.4312773
18805	5.815585
52804	9.53521
54629	26.371431
61673	16.059843
69087	18.529488
31439	6.2488914
60766	6.9755335
40709	17.937471
66065	15.893326
54343	1.0002832
12303	19.90647
48421	12.487475
33481	21.99021
56726	20.374178
13081	10.709228
55700	20.789736
43031	25.386353
4741	16.935247
53837	9.196951
6118	25.164745
35390	9.63618
56357	6.0416164
37377	24.272503
67147	22.683857
5834	3.637251
73762	6.106258
11202	12.283634
9436	3.388466
32689	1.6187384
57601	9.793982
69615	6.634012
64077	36.987514
54575	9.65579
48895	20.417381
45658	11.545209
53546	17.772192
59296	9.53829
63135	8.754157
69781	3.259417
40930	4.204143
54113	6.8136683
41734	32.767838
40941	11.421685
69120	17.449507
62570	11.134085
42576	11.094284
40801	4.4993277
12545	27.589546
29717	3.7960224
33888	5.377885
40860	8.21212
73472	16.116747
41930	3.7700758
71221	54.257965
72869	55.15958
24468	10.425857
42589	11.230575
54730	30.595
52287	5.5641403
26139	24.3742
9350	8.125994
26912	12.18122
12608	6.135647
29164	19.99075
54997	7.1510506
59924	16.55449
35737	23.37128
39686	27.696243
52298	6.1390557
37787	7.5030603
54413	10.627848
67917	3.7248812
46945	24.213776
13723	4.6605806
43679	22.839466
60653	37.06545
62716	7.8206215
24262	88.39544
14475	8.175834
32793	5.2554913
39270	71.184265
49324	80.39527
40957	16.717936
3549	8.965459
28334	6.7299223
72937	78.4564
66413	9.522171
18971	10.706003
35898	25.442558
63271	1.6134009
45868	11.125781
38694	12.471771
64289	10.324701
22846	6.7433443
31270	1.5150266
27700	8.189315
12498	1.8753276
69965	5.286226
71650	8.579623
51845	9.870209
27442	3.228764
67421	8.022523
65092	39.242268
62724	7.395053
37098	27.48373
31688	11.455796
30296	13.857797
27033	8.528693
35851	6.9262605
8049	9.057764
40984	13.693335
70536	41.22823
20848	9.29841
12522	7.8023815
25408	19.974323
14889	4.073756
24883	22.067877
62914	25.666687
17448	10.862121
48187	11.189672
10727	13.491883
19296	11.856251
31729	19.58014
55952	13.87733
48959	13.819563
69050	18.613556
21667	4.683113
10715	10.428279
22270	10.081302
33587	6.4396625
